profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrain,group
14,278,2224,8,3,0,20,25,7,Gasoline,B
54,279,2225,1,1,0,25,30,8,Electric,B
52,279,2225,1,2,1,15,30,8,Electric,B
35,279,2225,1,3,0,20,30,6,Electric,B
21,279,2226,2,1,0,25,20,8,Gasoline,B
41,279,2226,2,2,1,20,25,7,Electric,B
53,279,2226,2,3,0,20,30,8,Electric,B
19,279,2227,3,1,0,15,20,8,Gasoline,B
7,279,2227,3,2,1,15,30,6,Gasoline,B
21,279,2227,3,3,0,25,20,8,Gasoline,B
43,279,2228,4,1,0,15,30,7,Electric,B
19,279,2228,4,2,1,15,20,8,Gasoline,B
38,279,2228,4,3,0,20,20,7,Electric,B
20,279,2229,5,1,1,20,20,8,Gasoline,B
34,279,2229,5,2,0,15,30,6,Electric,B
28,279,2229,5,3,0,15,20,6,Electric,B
46,279,2230,6,1,1,15,20,8,Electric,B
29,279,2230,6,2,0,20,20,6,Electric,B
27,279,2230,6,3,0,25,30,8,Gasoline,B
16,279,2231,7,1,0,15,30,7,Gasoline,B
45,279,2231,7,2,0,25,30,7,Electric,B
13,279,2231,7,3,1,15,25,7,Gasoline,B
43,279,2232,8,1,1,15,30,7,Electric,B
48,279,2232,8,2,0,25,20,8,Electric,B
29,279,2232,8,3,0,20,20,6,Electric,B
54,280,2233,1,1,0,25,30,8,Electric,B
22,280,2233,1,2,1,15,25,8,Gasoline,B
19,280,2233,1,3,0,15,20,8,Gasoline,B
17,280,2234,2,1,0,20,30,7,Gasoline,B
25,280,2234,2,2,1,15,30,8,Gasoline,B
52,280,2234,2,3,0,15,30,8,Electric,B
11,280,2235,3,1,0,20,20,7,Gasoline,B
1,280,2235,3,2,1,15,20,6,Gasoline,B
47,280,2235,3,3,0,20,20,8,Electric,B
45,280,2236,4,1,0,25,30,7,Electric,B
22,280,2236,4,2,1,15,25,8,Gasoline,B
50,280,2236,4,3,0,20,25,8,Electric,B
3,280,2237,5,1,0,25,20,6,Gasoline,B
15,280,2237,5,2,0,25,25,7,Gasoline,B
46,280,2237,5,3,1,15,20,8,Electric,B
23,280,2238,6,1,0,20,25,8,Gasoline,B
47,280,2238,6,2,0,20,20,8,Electric,B
26,280,2238,6,3,1,20,30,8,Gasoline,B
2,280,2239,7,1,0,20,20,6,Gasoline,B
5,280,2239,7,2,1,20,25,6,Gasoline,B
44,280,2239,7,3,0,20,30,7,Electric,B
48,280,2240,8,1,0,25,20,8,Electric,B
1,280,2240,8,2,1,15,20,6,Gasoline,B
30,280,2240,8,3,0,25,20,6,Electric,B
5,281,2241,1,1,0,20,25,6,Gasoline,B
50,281,2241,1,2,0,20,25,8,Electric,B
26,281,2241,1,3,1,20,30,8,Gasoline,B
1,281,2242,2,1,1,15,20,6,Gasoline,B
28,281,2242,2,2,0,15,20,6,Electric,B
23,281,2242,2,3,0,20,25,8,Gasoline,B
31,281,2243,3,1,0,15,25,6,Electric,B
5,281,2243,3,2,0,20,25,6,Gasoline,B
34,281,2243,3,3,1,15,30,6,Electric,B
10,281,2244,4,1,0,15,20,7,Gasoline,B
37,281,2244,4,2,0,15,20,7,Electric,B
19,281,2244,4,3,1,15,20,8,Gasoline,B
15,281,2245,5,1,1,25,25,7,Gasoline,B
53,281,2245,5,2,0,20,30,8,Electric,B
18,281,2245,5,3,0,25,30,7,Gasoline,B
11,281,2246,6,1,0,20,20,7,Gasoline,B
28,281,2246,6,2,1,15,20,6,Electric,B
31,281,2246,6,3,0,15,25,6,Electric,B
7,281,2247,7,1,1,15,30,6,Gasoline,B
18,281,2247,7,2,0,25,30,7,Gasoline,B
29,281,2247,7,3,0,20,20,6,Electric,B
19,281,2248,8,1,1,15,20,8,Gasoline,B
21,281,2248,8,2,0,25,20,8,Gasoline,B
52,281,2248,8,3,0,15,30,8,Electric,B
12,282,2249,1,1,0,25,20,7,Gasoline,B
51,282,2249,1,2,0,25,25,8,Electric,B
43,282,2249,1,3,1,15,30,7,Electric,B
27,282,2250,2,1,0,25,30,8,Gasoline,B
5,282,2250,2,2,1,20,25,6,Gasoline,B
11,282,2250,2,3,0,20,20,7,Gasoline,B
14,282,2251,3,1,1,20,25,7,Gasoline,B
54,282,2251,3,2,0,25,30,8,Electric,B
38,282,2251,3,3,0,20,20,7,Electric,B
31,282,2252,4,1,1,15,25,6,Electric,B
44,282,2252,4,2,0,20,30,7,Electric,B
15,282,2252,4,3,0,25,25,7,Gasoline,B
27,282,2253,5,1,0,25,30,8,Gasoline,B
40,282,2253,5,2,0,15,25,7,Electric,B
23,282,2253,5,3,1,20,25,8,Gasoline,B
46,282,2254,6,1,0,15,20,8,Electric,B
12,282,2254,6,2,0,25,20,7,Gasoline,B
49,282,2254,6,3,1,15,25,8,Electric,B
31,282,2255,7,1,0,15,25,6,Electric,B
14,282,2255,7,2,0,20,25,7,Gasoline,B
40,282,2255,7,3,1,15,25,7,Electric,B
20,282,2256,8,1,0,20,20,8,Gasoline,B
46,282,2256,8,2,1,15,20,8,Electric,B
32,282,2256,8,3,0,20,25,6,Electric,B
7,283,2257,1,1,1,15,30,6,Gasoline,B
5,283,2257,1,2,0,20,25,6,Gasoline,B
29,283,2257,1,3,0,20,20,6,Electric,B
39,283,2258,2,1,0,25,20,7,Electric,B
40,283,2258,2,2,0,15,25,7,Electric,B
2,283,2258,2,3,1,20,20,6,Gasoline,B
5,283,2259,3,1,0,20,25,6,Gasoline,B
10,283,2259,3,2,1,15,20,7,Gasoline,B
39,283,2259,3,3,0,25,20,7,Electric,B
8,283,2260,4,1,0,20,30,6,Gasoline,B
18,283,2260,4,2,1,25,30,7,Gasoline,B
11,283,2260,4,3,0,20,20,7,Gasoline,B
2,283,2261,5,1,0,20,20,6,Gasoline,B
11,283,2261,5,2,1,20,20,7,Gasoline,B
49,283,2261,5,3,0,15,25,8,Electric,B
10,283,2262,6,1,1,15,20,7,Gasoline,B
24,283,2262,6,2,0,25,25,8,Gasoline,B
41,283,2262,6,3,0,20,25,7,Electric,B
51,283,2263,7,1,0,25,25,8,Electric,B
9,283,2263,7,2,1,25,30,6,Gasoline,B
45,283,2263,7,3,0,25,30,7,Electric,B
12,283,2264,8,1,0,25,20,7,Gasoline,B
32,283,2264,8,2,0,20,25,6,Electric,B
21,283,2264,8,3,1,25,20,8,Gasoline,B
53,284,2265,1,1,0,20,30,8,Electric,B
21,284,2265,1,2,0,25,20,8,Gasoline,B
27,284,2265,1,3,1,25,30,8,Gasoline,B
41,284,2266,2,1,0,20,25,7,Electric,B
23,284,2266,2,2,0,20,25,8,Gasoline,B
17,284,2266,2,3,1,20,30,7,Gasoline,B
22,284,2267,3,1,0,15,25,8,Gasoline,B
4,284,2267,3,2,1,15,25,6,Gasoline,B
24,284,2267,3,3,0,25,25,8,Gasoline,B
53,284,2268,4,1,0,20,30,8,Electric,B
15,284,2268,4,2,0,25,25,7,Gasoline,B
26,284,2268,4,3,1,20,30,8,Gasoline,B
39,284,2269,5,1,0,25,20,7,Electric,B
46,284,2269,5,2,1,15,20,8,Electric,B
33,284,2269,5,3,0,25,25,6,Electric,B
20,284,2270,6,1,0,20,20,8,Gasoline,B
49,284,2270,6,2,0,15,25,8,Electric,B
17,284,2270,6,3,1,20,30,7,Gasoline,B
35,284,2271,7,1,0,20,30,6,Electric,B
22,284,2271,7,2,1,15,25,8,Gasoline,B
23,284,2271,7,3,0,20,25,8,Gasoline,B
42,284,2272,8,1,0,25,25,7,Electric,B
54,284,2272,8,2,0,25,30,8,Electric,B
43,284,2272,8,3,1,15,30,7,Electric,B
43,285,2273,1,1,0,15,30,7,Electric,B
26,285,2273,1,2,1,20,30,8,Gasoline,B
24,285,2273,1,3,0,25,25,8,Gasoline,B
1,285,2274,2,1,0,15,20,6,Gasoline,B
5,285,2274,2,2,0,20,25,6,Gasoline,B
19,285,2274,2,3,1,15,20,8,Gasoline,B
11,285,2275,3,1,0,20,20,7,Gasoline,B
33,285,2275,3,2,0,25,25,6,Electric,B
4,285,2275,3,3,1,15,25,6,Gasoline,B
51,285,2276,4,1,0,25,25,8,Electric,B
32,285,2276,4,2,0,20,25,6,Electric,B
40,285,2276,4,3,1,15,25,7,Electric,B
17,285,2277,5,1,0,20,30,7,Gasoline,B
8,285,2277,5,2,0,20,30,6,Gasoline,B
20,285,2277,5,3,1,20,20,8,Gasoline,B
30,285,2278,6,1,0,25,20,6,Electric,B
37,285,2278,6,2,1,15,20,7,Electric,B
31,285,2278,6,3,0,15,25,6,Electric,B
54,285,2279,7,1,0,25,30,8,Electric,B
3,285,2279,7,2,0,25,20,6,Gasoline,B
34,285,2279,7,3,1,15,30,6,Electric,B
19,285,2280,8,1,1,15,20,8,Gasoline,B
21,285,2280,8,2,0,25,20,8,Gasoline,B
9,285,2280,8,3,0,25,30,6,Gasoline,B
31,286,2281,1,1,0,15,25,6,Electric,B
7,286,2281,1,2,1,15,30,6,Gasoline,B
46,286,2281,1,3,0,15,20,8,Electric,B
16,286,2282,2,1,1,15,30,7,Gasoline,B
47,286,2282,2,2,0,20,20,8,Electric,B
32,286,2282,2,3,0,20,25,6,Electric,B
49,286,2283,3,1,0,15,25,8,Electric,B
37,286,2283,3,2,0,15,20,7,Electric,B
13,286,2283,3,3,1,15,25,7,Gasoline,B
17,286,2284,4,1,1,20,30,7,Gasoline,B
27,286,2284,4,2,0,25,30,8,Gasoline,B
52,286,2284,4,3,0,15,30,8,Electric,B
15,286,2285,5,1,0,25,25,7,Gasoline,B
14,286,2285,5,2,1,20,25,7,Gasoline,B
50,286,2285,5,3,0,20,25,8,Electric,B
42,286,2286,6,1,0,25,25,7,Electric,B
39,286,2286,6,2,0,25,20,7,Electric,B
12,286,2286,6,3,1,25,20,7,Gasoline,B
40,286,2287,7,1,1,15,25,7,Electric,B
28,286,2287,7,2,0,15,20,6,Electric,B
38,286,2287,7,3,0,20,20,7,Electric,B
46,286,2288,8,1,1,15,20,8,Electric,B
11,286,2288,8,2,0,20,20,7,Gasoline,B
48,286,2288,8,3,0,25,20,8,Electric,B
6,287,2289,1,1,0,25,25,6,Gasoline,B
31,287,2289,1,2,0,15,25,6,Electric,B
23,287,2289,1,3,1,20,25,8,Gasoline,B
25,287,2290,2,1,1,15,30,8,Gasoline,B
23,287,2290,2,2,0,20,25,8,Gasoline,B
28,287,2290,2,3,0,15,20,6,Electric,B
22,287,2291,3,1,1,15,25,8,Gasoline,B
23,287,2291,3,2,0,20,25,8,Gasoline,B
3,287,2291,3,3,0,25,20,6,Gasoline,B
2,287,2292,4,1,0,20,20,6,Gasoline,B
8,287,2292,4,2,1,20,30,6,Gasoline,B
49,287,2292,4,3,0,15,25,8,Electric,B
2,287,2293,5,1,0,20,20,6,Gasoline,B
28,287,2293,5,2,1,15,20,6,Electric,B
30,287,2293,5,3,0,25,20,6,Electric,B
19,287,2294,6,1,1,15,20,8,Gasoline,B
18,287,2294,6,2,0,25,30,7,Gasoline,B
40,287,2294,6,3,0,15,25,7,Electric,B
28,287,2295,7,1,1,15,20,6,Electric,B
41,287,2295,7,2,0,20,25,7,Electric,B
14,287,2295,7,3,0,20,25,7,Gasoline,B
14,287,2296,8,1,1,20,25,7,Gasoline,B
6,287,2296,8,2,0,25,25,6,Gasoline,B
51,287,2296,8,3,0,25,25,8,Electric,B
10,288,2297,1,1,0,15,20,7,Gasoline,B
54,288,2297,1,2,0,25,30,8,Electric,B
13,288,2297,1,3,1,15,25,7,Gasoline,B
39,288,2298,2,1,0,25,20,7,Electric,B
14,288,2298,2,2,0,20,25,7,Gasoline,B
40,288,2298,2,3,1,15,25,7,Electric,B
3,288,2299,3,1,0,25,20,6,Gasoline,B
23,288,2299,3,2,0,20,25,8,Gasoline,B
14,288,2299,3,3,1,20,25,7,Gasoline,B
11,288,2300,4,1,0,20,20,7,Gasoline,B
17,288,2300,4,2,1,20,30,7,Gasoline,B
18,288,2300,4,3,0,25,30,7,Gasoline,B
35,288,2301,5,1,0,20,30,6,Electric,B
12,288,2301,5,2,0,25,20,7,Gasoline,B
40,288,2301,5,3,1,15,25,7,Electric,B
50,288,2302,6,1,0,20,25,8,Electric,B
24,288,2302,6,2,0,25,25,8,Gasoline,B
52,288,2302,6,3,1,15,30,8,Electric,B
20,288,2303,7,1,1,20,20,8,Gasoline,B
8,288,2303,7,2,0,20,30,6,Gasoline,B
17,288,2303,7,3,0,20,30,7,Gasoline,B
28,288,2304,8,1,0,15,20,6,Electric,B
37,288,2304,8,2,1,15,20,7,Electric,B
20,288,2304,8,3,0,20,20,8,Gasoline,B
49,289,2305,1,1,1,15,25,8,Electric,B
35,289,2305,1,2,0,20,30,6,Electric,B
38,289,2305,1,3,0,20,20,7,Electric,B
30,289,2306,2,1,0,25,20,6,Electric,B
45,289,2306,2,2,0,25,30,7,Electric,B
37,289,2306,2,3,1,15,20,7,Electric,B
1,289,2307,3,1,1,15,20,6,Gasoline,B
8,289,2307,3,2,0,20,30,6,Gasoline,B
11,289,2307,3,3,0,20,20,7,Gasoline,B
35,289,2308,4,1,0,20,30,6,Electric,B
41,289,2308,4,2,0,20,25,7,Electric,B
2,289,2308,4,3,1,20,20,6,Gasoline,B
10,289,2309,5,1,1,15,20,7,Gasoline,B
19,289,2309,5,2,0,15,20,8,Gasoline,B
3,289,2309,5,3,0,25,20,6,Gasoline,B
35,289,2310,6,1,0,20,30,6,Electric,B
2,289,2310,6,2,1,20,20,6,Gasoline,B
30,289,2310,6,3,0,25,20,6,Electric,B
48,289,2311,7,1,0,25,20,8,Electric,B
51,289,2311,7,2,0,25,25,8,Electric,B
37,289,2311,7,3,1,15,20,7,Electric,B
16,289,2312,8,1,1,15,30,7,Gasoline,B
12,289,2312,8,2,0,25,20,7,Gasoline,B
28,289,2312,8,3,0,15,20,6,Electric,B
4,290,2313,1,1,1,15,25,6,Gasoline,B
41,290,2313,1,2,0,20,25,7,Electric,B
36,290,2313,1,3,0,25,30,6,Electric,B
48,290,2314,2,1,0,25,20,8,Electric,B
46,290,2314,2,2,0,15,20,8,Electric,B
7,290,2314,2,3,1,15,30,6,Gasoline,B
2,290,2315,3,1,1,20,20,6,Gasoline,B
49,290,2315,3,2,0,15,25,8,Electric,B
38,290,2315,3,3,0,20,20,7,Electric,B
35,290,2316,4,1,0,20,30,6,Electric,B
46,290,2316,4,2,1,15,20,8,Electric,B
27,290,2316,4,3,0,25,30,8,Gasoline,B
29,290,2317,5,1,1,20,20,6,Electric,B
50,290,2317,5,2,0,20,25,8,Electric,B
32,290,2317,5,3,0,20,25,6,Electric,B
44,290,2318,6,1,0,20,30,7,Electric,B
24,290,2318,6,2,0,25,25,8,Gasoline,B
4,290,2318,6,3,1,15,25,6,Gasoline,B
41,290,2319,7,1,1,20,25,7,Electric,B
53,290,2319,7,2,0,20,30,8,Electric,B
38,290,2319,7,3,0,20,20,7,Electric,B
31,290,2320,8,1,0,15,25,6,Electric,B
2,290,2320,8,2,0,20,20,6,Gasoline,B
25,290,2320,8,3,1,15,30,8,Gasoline,B
12,291,2321,1,1,1,25,20,7,Gasoline,B
45,291,2321,1,2,0,25,30,7,Electric,B
54,291,2321,1,3,0,25,30,8,Electric,B
38,291,2322,2,1,0,20,20,7,Electric,B
44,291,2322,2,2,0,20,30,7,Electric,B
52,291,2322,2,3,1,15,30,8,Electric,B
18,291,2323,3,1,0,25,30,7,Gasoline,B
26,291,2323,3,2,1,20,30,8,Gasoline,B
3,291,2323,3,3,0,25,20,6,Gasoline,B
8,291,2324,4,1,1,20,30,6,Gasoline,B
13,291,2324,4,2,0,15,25,7,Gasoline,B
49,291,2324,4,3,0,15,25,8,Electric,B
36,291,2325,5,1,0,25,30,6,Electric,B
31,291,2325,5,2,1,15,25,6,Electric,B
20,291,2325,5,3,0,20,20,8,Gasoline,B
24,291,2326,6,1,0,25,25,8,Gasoline,B
32,291,2326,6,2,1,20,25,6,Electric,B
6,291,2326,6,3,0,25,25,6,Gasoline,B
14,291,2327,7,1,0,20,25,7,Gasoline,B
16,291,2327,7,2,1,15,30,7,Gasoline,B
11,291,2327,7,3,0,20,20,7,Gasoline,B
13,291,2328,8,1,1,15,25,7,Gasoline,B
31,291,2328,8,2,0,15,25,6,Electric,B
11,291,2328,8,3,0,20,20,7,Gasoline,B
24,292,2329,1,1,0,25,25,8,Gasoline,B
36,292,2329,1,2,0,25,30,6,Electric,B
47,292,2329,1,3,1,20,20,8,Electric,B
54,292,2330,2,1,0,25,30,8,Electric,B
17,292,2330,2,2,0,20,30,7,Gasoline,B
20,292,2330,2,3,1,20,20,8,Gasoline,B
6,292,2331,3,1,0,25,25,6,Gasoline,B
12,292,2331,3,2,1,25,20,7,Gasoline,B
38,292,2331,3,3,0,20,20,7,Electric,B
14,292,2332,4,1,0,20,25,7,Gasoline,B
13,292,2332,4,2,0,15,25,7,Gasoline,B
22,292,2332,4,3,1,15,25,8,Gasoline,B
7,292,2333,5,1,1,15,30,6,Gasoline,B
3,292,2333,5,2,0,25,20,6,Gasoline,B
40,292,2333,5,3,0,15,25,7,Electric,B
16,292,2334,6,1,0,15,30,7,Gasoline,B
7,292,2334,6,2,0,15,30,6,Gasoline,B
22,292,2334,6,3,1,15,25,8,Gasoline,B
13,292,2335,7,1,1,15,25,7,Gasoline,B
6,292,2335,7,2,0,25,25,6,Gasoline,B
44,292,2335,7,3,0,20,30,7,Electric,B
28,292,2336,8,1,0,15,20,6,Electric,B
8,292,2336,8,2,1,20,30,6,Gasoline,B
34,292,2336,8,3,0,15,30,6,Electric,B
13,293,2337,1,1,1,15,25,7,Gasoline,B
50,293,2337,1,2,0,20,25,8,Electric,B
34,293,2337,1,3,0,15,30,6,Electric,B
6,293,2338,2,1,0,25,25,6,Gasoline,B
16,293,2338,2,2,1,15,30,7,Gasoline,B
38,293,2338,2,3,0,20,20,7,Electric,B
31,293,2339,3,1,1,15,25,6,Electric,B
39,293,2339,3,2,0,25,20,7,Electric,B
18,293,2339,3,3,0,25,30,7,Gasoline,B
23,293,2340,4,1,0,20,25,8,Gasoline,B
46,293,2340,4,2,0,15,20,8,Electric,B
52,293,2340,4,3,1,15,30,8,Electric,B
26,293,2341,5,1,1,20,30,8,Gasoline,B
53,293,2341,5,2,0,20,30,8,Electric,B
32,293,2341,5,3,0,20,25,6,Electric,B
28,293,2342,6,1,0,15,20,6,Electric,B
47,293,2342,6,2,0,20,20,8,Electric,B
7,293,2342,6,3,1,15,30,6,Gasoline,B
22,293,2343,7,1,0,15,25,8,Gasoline,B
54,293,2343,7,2,0,25,30,8,Electric,B
13,293,2343,7,3,1,15,25,7,Gasoline,B
35,293,2344,8,1,0,20,30,6,Electric,B
13,293,2344,8,2,1,15,25,7,Gasoline,B
2,293,2344,8,3,0,20,20,6,Gasoline,B
2,294,2345,1,1,0,20,20,6,Gasoline,B
20,294,2345,1,2,1,20,20,8,Gasoline,B
39,294,2345,1,3,0,25,20,7,Electric,B
6,294,2346,2,1,0,25,25,6,Gasoline,B
10,294,2346,2,2,1,15,20,7,Gasoline,B
43,294,2346,2,3,0,15,30,7,Electric,B
44,294,2347,3,1,0,20,30,7,Electric,B
9,294,2347,3,2,0,25,30,6,Gasoline,B
26,294,2347,3,3,1,20,30,8,Gasoline,B
51,294,2348,4,1,0,25,25,8,Electric,B
17,294,2348,4,2,1,20,30,7,Gasoline,B
50,294,2348,4,3,0,20,25,8,Electric,B
48,294,2349,5,1,0,25,20,8,Electric,B
7,294,2349,5,2,1,15,30,6,Gasoline,B
5,294,2349,5,3,0,20,25,6,Gasoline,B
1,294,2350,6,1,1,15,20,6,Gasoline,B
52,294,2350,6,2,0,15,30,8,Electric,B
27,294,2350,6,3,0,25,30,8,Gasoline,B
17,294,2351,7,1,0,20,30,7,Gasoline,B
10,294,2351,7,2,0,15,20,7,Gasoline,B
16,294,2351,7,3,1,15,30,7,Gasoline,B
52,294,2352,8,1,0,15,30,8,Electric,B
12,294,2352,8,2,0,25,20,7,Gasoline,B
40,294,2352,8,3,1,15,25,7,Electric,B
15,295,2353,1,1,1,25,25,7,Gasoline,B
18,295,2353,1,2,0,25,30,7,Gasoline,B
45,295,2353,1,3,0,25,30,7,Electric,B
6,295,2354,2,1,0,25,25,6,Gasoline,B
23,295,2354,2,2,1,20,25,8,Gasoline,B
54,295,2354,2,3,0,25,30,8,Electric,B
22,295,2355,3,1,1,15,25,8,Gasoline,B
38,295,2355,3,2,0,20,20,7,Electric,B
37,295,2355,3,3,0,15,20,7,Electric,B
45,295,2356,4,1,0,25,30,7,Electric,B
18,295,2356,4,2,1,25,30,7,Gasoline,B
2,295,2356,4,3,0,20,20,6,Gasoline,B
21,295,2357,5,1,0,25,20,8,Gasoline,B
7,295,2357,5,2,1,15,30,6,Gasoline,B
49,295,2357,5,3,0,15,25,8,Electric,B
16,295,2358,6,1,1,15,30,7,Gasoline,B
28,295,2358,6,2,0,15,20,6,Electric,B
35,295,2358,6,3,0,20,30,6,Electric,B
33,295,2359,7,1,0,25,25,6,Electric,B
12,295,2359,7,2,0,25,20,7,Gasoline,B
24,295,2359,7,3,1,25,25,8,Gasoline,B
25,295,2360,8,1,1,15,30,8,Gasoline,B
36,295,2360,8,2,0,25,30,6,Electric,B
30,295,2360,8,3,0,25,20,6,Electric,B
38,296,2361,1,1,0,20,20,7,Electric,B
32,296,2361,1,2,0,20,25,6,Electric,B
31,296,2361,1,3,1,15,25,6,Electric,B
11,296,2362,2,1,0,20,20,7,Gasoline,B
10,296,2362,2,2,1,15,20,7,Gasoline,B
52,296,2362,2,3,0,15,30,8,Electric,B
45,296,2363,3,1,0,25,30,7,Electric,B
15,296,2363,3,2,1,25,25,7,Gasoline,B
48,296,2363,3,3,0,25,20,8,Electric,B
9,296,2364,4,1,0,25,30,6,Gasoline,B
36,296,2364,4,2,0,25,30,6,Electric,B
46,296,2364,4,3,1,15,20,8,Electric,B
8,296,2365,5,1,1,20,30,6,Gasoline,B
28,296,2365,5,2,0,15,20,6,Electric,B
43,296,2365,5,3,0,15,30,7,Electric,B
5,296,2366,6,1,0,20,25,6,Gasoline,B
2,296,2366,6,2,0,20,20,6,Gasoline,B
1,296,2366,6,3,1,15,20,6,Gasoline,B
43,296,2367,7,1,1,15,30,7,Electric,B
20,296,2367,7,2,0,20,20,8,Gasoline,B
54,296,2367,7,3,0,25,30,8,Electric,B
32,296,2368,8,1,0,20,25,6,Electric,B
46,296,2368,8,2,0,15,20,8,Electric,B
40,296,2368,8,3,1,15,25,7,Electric,B
37,297,2369,1,1,0,15,20,7,Electric,B
17,297,2369,1,2,1,20,30,7,Gasoline,B
54,297,2369,1,3,0,25,30,8,Electric,B
3,297,2370,2,1,0,25,20,6,Gasoline,B
11,297,2370,2,2,1,20,20,7,Gasoline,B
9,297,2370,2,3,0,25,30,6,Gasoline,B
8,297,2371,3,1,1,20,30,6,Gasoline,B
6,297,2371,3,2,0,25,25,6,Gasoline,B
38,297,2371,3,3,0,20,20,7,Electric,B
40,297,2372,4,1,1,15,25,7,Electric,B
46,297,2372,4,2,0,15,20,8,Electric,B
8,297,2372,4,3,0,20,30,6,Gasoline,B
3,297,2373,5,1,0,25,20,6,Gasoline,B
8,297,2373,5,2,1,20,30,6,Gasoline,B
42,297,2373,5,3,0,25,25,7,Electric,B
3,297,2374,6,1,0,25,20,6,Gasoline,B
16,297,2374,6,2,1,15,30,7,Gasoline,B
13,297,2374,6,3,0,15,25,7,Gasoline,B
25,297,2375,7,1,1,15,30,8,Gasoline,B
31,297,2375,7,2,0,15,25,6,Electric,B
23,297,2375,7,3,0,20,25,8,Gasoline,B
50,297,2376,8,1,0,20,25,8,Electric,B
31,297,2376,8,2,1,15,25,6,Electric,B
25,297,2376,8,3,0,15,30,8,Gasoline,B
18,298,2377,1,1,1,25,30,7,Gasoline,B
45,298,2377,1,2,0,25,30,7,Electric,B
53,298,2377,1,3,0,20,30,8,Electric,B
7,298,2378,2,1,1,15,30,6,Gasoline,B
15,298,2378,2,2,0,25,25,7,Gasoline,B
16,298,2378,2,3,0,15,30,7,Gasoline,B
21,298,2379,3,1,0,25,20,8,Gasoline,B
43,298,2379,3,2,1,15,30,7,Electric,B
41,298,2379,3,3,0,20,25,7,Electric,B
34,298,2380,4,1,1,15,30,6,Electric,B
35,298,2380,4,2,0,20,30,6,Electric,B
50,298,2380,4,3,0,20,25,8,Electric,B
42,298,2381,5,1,0,25,25,7,Electric,B
39,298,2381,5,2,0,25,20,7,Electric,B
24,298,2381,5,3,1,25,25,8,Gasoline,B
35,298,2382,6,1,1,20,30,6,Electric,B
51,298,2382,6,2,0,25,25,8,Electric,B
39,298,2382,6,3,0,25,20,7,Electric,B
54,298,2383,7,1,0,25,30,8,Electric,B
43,298,2383,7,2,0,15,30,7,Electric,B
5,298,2383,7,3,1,20,25,6,Gasoline,B
39,298,2384,8,1,0,25,20,7,Electric,B
11,298,2384,8,2,0,20,20,7,Gasoline,B
26,298,2384,8,3,1,20,30,8,Gasoline,B
32,299,2385,1,1,0,20,25,6,Electric,B
52,299,2385,1,2,1,15,30,8,Electric,B
17,299,2385,1,3,0,20,30,7,Gasoline,B
39,299,2386,2,1,0,25,20,7,Electric,B
25,299,2386,2,2,1,15,30,8,Gasoline,B
11,299,2386,2,3,0,20,20,7,Gasoline,B
16,299,2387,3,1,1,15,30,7,Gasoline,B
36,299,2387,3,2,0,25,30,6,Electric,B
25,299,2387,3,3,0,15,30,8,Gasoline,B
17,299,2388,4,1,1,20,30,7,Gasoline,B
11,299,2388,4,2,0,20,20,7,Gasoline,B
46,299,2388,4,3,0,15,20,8,Electric,B
18,299,2389,5,1,0,25,30,7,Gasoline,B
8,299,2389,5,2,1,20,30,6,Gasoline,B
41,299,2389,5,3,0,20,25,7,Electric,B
28,299,2390,6,1,0,15,20,6,Electric,B
18,299,2390,6,2,1,25,30,7,Gasoline,B
35,299,2390,6,3,0,20,30,6,Electric,B
45,299,2391,7,1,0,25,30,7,Electric,B
48,299,2391,7,2,0,25,20,8,Electric,B
41,299,2391,7,3,1,20,25,7,Electric,B
23,299,2392,8,1,1,20,25,8,Gasoline,B
37,299,2392,8,2,0,15,20,7,Electric,B
17,299,2392,8,3,0,20,30,7,Gasoline,B
23,300,2393,1,1,0,20,25,8,Gasoline,B
50,300,2393,1,2,0,20,25,8,Electric,B
10,300,2393,1,3,1,15,20,7,Gasoline,B
51,300,2394,2,1,0,25,25,8,Electric,B
40,300,2394,2,2,1,15,25,7,Electric,B
46,300,2394,2,3,0,15,20,8,Electric,B
47,300,2395,3,1,0,20,20,8,Electric,B
40,300,2395,3,2,1,15,25,7,Electric,B
21,300,2395,3,3,0,25,20,8,Gasoline,B
15,300,2396,4,1,0,25,25,7,Gasoline,B
1,300,2396,4,2,1,15,20,6,Gasoline,B
38,300,2396,4,3,0,20,20,7,Electric,B
47,300,2397,5,1,0,20,20,8,Electric,B
36,300,2397,5,2,0,25,30,6,Electric,B
23,300,2397,5,3,1,20,25,8,Gasoline,B
1,300,2398,6,1,1,15,20,6,Gasoline,B
51,300,2398,6,2,0,25,25,8,Electric,B
14,300,2398,6,3,0,20,25,7,Gasoline,B
53,300,2399,7,1,0,20,30,8,Electric,B
44,300,2399,7,2,0,20,30,7,Electric,B
11,300,2399,7,3,1,20,20,7,Gasoline,B
35,300,2400,8,1,0,20,30,6,Electric,B
25,300,2400,8,2,1,15,30,8,Gasoline,B
50,300,2400,8,3,0,20,25,8,Electric,B
24,301,2401,1,1,0,25,25,8,Gasoline,B
18,301,2401,1,2,0,25,30,7,Gasoline,B
31,301,2401,1,3,1,15,25,6,Electric,B
40,301,2402,2,1,1,15,25,7,Electric,B
49,301,2402,2,2,0,15,25,8,Electric,B
54,301,2402,2,3,0,25,30,8,Electric,B
38,301,2403,3,1,0,20,20,7,Electric,B
